 X		Y		Z		Time[us]
-38		-107		-108		2.47655
103		58		-110		2.47971
-112		2		126		2.48299
86		91		110		2.48621
-9		103		62		2.48948
83		-256		66		2.49877
-30		119		73		2.51119
99		89		95		2.51448
-110		-132		114		2.51783
-52		-115		86		2.52109
-48		-72		58		2.52433
314		-98		66		2.52755
349		-135		85		2.53087
-124		-239		84		2.53415
379		-179		-111		2.53755
-53		-232		91		2.54089
543		-245		74		2.54434
-17		-249		113		2.54751
-53		-219		86		2.55078
376		-221		85		2.554
363		-232		91		2.55728
-34		-134		114		2.57861
-81		-104		98		2.58186
-127		-94		85		2.58521
-124		-113		54		2.58847
62		-137		92		2.59176
-122		-170		-125		2.59513
-88		-153		85		2.59855
121		-84		63		2.60196
94		-106		73		2.60518
48		-204		91		2.60846
73		-127		78		2.61171
-13		-175		117		2.615
126		-129		67		2.6203
-78		-255		70		2.6235
-29		-137		81		2.6267
-6		-80		74		2.63006
94		-101		62		2.63344
-53		93		33		2.6367
-22		-49		6		2.63991
-85		-45		53		2.6432
82		-93		50		2.64652
68		-14		29		2.64979
93		-12		49		2.653
115		-119		29		2.65623
59		-49		17		2.6595
79		-4		14		2.66276
-83		-66		23		2.66607
-75		-31		28		2.66936
-38		-77		41		2.67274
-55		-66		44		2.67594
311		282		30		2.67927
310		-20		60		2.6825
120		359		26		2.68814
-67		367		19		2.69133
-40		361		9		2.69447
126		318		8		2.69798
107		-30		40		2.7013
66		286		7		2.70451
113		264		35		2.70793
-109		-25		46		2.71119
103		319		24		2.71441
-124		353		60		2.7178
78		312		45		2.72123
25		369		55		2.72438
-57		354		77		2.7276
-43		-125		32		2.73087
-9		-88		35		2.73416
-23		300		56		2.73746
-13		328		48		2.74075
305		369		40		2.74407
348		270		56		2.74747
302		0		60		2.75076
347		-8		62		2.75396
292		-70		57		2.75717
276		-88		84		2.76043
332		-10		86		2.76822
373		-54		20		2.77144
328		-31		36		2.7748
-17		-5		66		2.77815
-17		-45		48		2.78139
346		258		43		2.78483
284		-26		65		2.78815
326		-63		76		2.79143
309		-44		63		2.79479
353		-44		38		2.79809
366		-44		20		2.80131
-53		334		36		2.80449
-71		281		63		2.80785
-126		-33		52		2.81124
328		270		59		2.81462
-46		-3		76		2.81809
-34		285		31		2.8212
595		257		72		2.82454
-2		-97		55		2.82766
587		-63		56		2.83076
-46		-17		41		2.83405
-49		-92		64		2.83744
-59		325		37		2.84067
-71		-71		70		2.85889
550		256		44		2.86221
-67		-72		16		2.86554
-114		599		71		2.86895
-92		539		110		2.87247
-35		-91		80		2.87567
321		-44		115		2.879
325		518		100		2.88229
-44		538		-115		2.88549
-93		-93		115		2.88878
-73		-77		-84		2.89209
-77		-56		-62		2.89545
-18		364		-64		2.89886
126		332		-55		2.90194
97		364		-69		2.90515
266		302		-101		2.9084
375		327		106		2.91164
319		383		95		2.91813
-21		-92		87		2.92138
273		-7		48		2.92468
-88		-9		48		2.92787
-74		554		35		2.93111
-113		550		28		2.93472
107		539		44		2.93815
78		582		53		2.9414
-59		584		54		2.94471
122		579		25		2.94804
27		270		57		2.95123
83		346		73		2.9544
-1		-19		72		2.95763
96		-81		89		2.96086
268		-28		76		2.96421
292		-33		87		2.9675
305		-105		95		2.97078
-66		95		92		2.97388
-19		93		94		2.97708
341		-89		55		2.9803
-119		260		54		2.98359
86		272		27		2.9869
-105		278		-9		3.00891
-30		-18		-8		3.01217
60		-18		16		3.01538
75		-41		12		3.01861
-29		-76		15		3.02195
-61		-98		11		3.02521
44		-125		40		3.02859
52		120		20		3.03191
56		84		41		3.03509
64		90		65		3.03824
42		64		34		3.04145
38		-222		46		3.04477
84		5		42		3.04801
-185		-75		3		3.0667
-42		257		27		3.06996
-90		-42		26		3.07334
-489		-80		7		3.07681
-478		-113		31		3.07997
-443		84		23		3.08326
-505		-110		20		3.08651
-389		-91		37		3.0898
-85		-94		58		3.09317
-673		70		71		3.0965
-495		59		72		3.09983
-419		32		93		3.10321
-99		67		82		3.10656
-43		94		66		3.12762
-500		70		47		3.1309
-456		-44		26		3.13416
-127		-17		49		3.13749
-128		-111		11		3.14073
-113		21		18		3.14407
-394		-32		24		3.14736
-247		33		20		3.1508
-196		-15		11		3.15413
-254		49		36		3.15738
-101		112		-1		3.16065
-62		-128		46		3.16782
-4		-82		37		3.17109
-502		-94		48		3.17432
-255		121		105		3.17756
-74		103		84		3.1808
-474		62		-122		3.18406
-444		109		95		3.18727
-438		62		67		3.19051
-486		45		88		3.19371
-93		-6		116		3.19701
-470		-109		96		3.20022
-53		-84		119		3.20346
-386		47		104		3.20677
-400		-254		-124		3.21001
-387		17		125		3.21331
-417		-53		-128		3.21673
-72		-83		-95		3.22024
-91		-11		-87		3.22347
-25		-98		85		3.22676
-108		92		85		3.24723
-85		85		73		3.25053
-110		46		45		3.25381
260		26		73		3.25717
520		-110		22		3.26038
574		-100		39		3.26366
522		113		46		3.2672
543		81		36		3.27047
529		76		56		3.27382
-53		88		76		3.27716
